id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
111171,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.6,0.3,0.5910795209,7,1,-1,0,-1,1,1,1,1,1,40,2,0.3741657387,0.7469635503000001,0.3814446225,3.3166247904,0.0,0.4,0.1,1,2,8,2,9,2,4,7,2,2,12,0,1,1,0,1,0
871954,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.2,0.5556527693,7,1,-1,0,-1,1,1,1,0,1,38,3,0.316227766,0.7134047105,0.3598610843,3.4641016151,0.8,0.2,0.9,2,0,8,2,10,1,17,3,2,3,7,0,1,0,1,1,0
529990,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.4,0.0,-1.0,6,1,-1,0,1,0,1,1,0,1,104,3,0.4220189568999999,0.5469109345000001,0.3860051813,0.0,0.6,0.0,0.1,3,2,8,3,10,2,12,4,3,3,8,1,0,0,0,0,0
553888,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.7,0.5,1.0511898021,11,0,1,0,0,7,1,0,2,1,104,3,0.4472135954999999,1.1632634346,0.3594440150999999,3.6055512755,0.3,0.2,0.2,2,0,9,1,7,0,6,6,0,3,10,0,1,0,1,0,0
180883,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,1.1,1.3845125496,11,0,-1,0,-1,11,1,1,2,1,3,2,0.4242640687,1.0899522319,0.4349712634,3.4641016151,0.3,0.3,0.7,3,1,8,1,8,3,10,5,2,2,8,0,1,0,1,1,0
876738,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,0.3,0.725861557,10,1,-1,0,0,0,1,0,0,1,104,2,0.4,1.072871716,-1.0,3.7416573868,0.7,0.6,0.8,3,1,8,6,11,5,8,4,0,3,6,0,0,1,1,1,0
92224,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.6,0.9620940702,6,1,-1,0,0,1,1,1,0,1,64,1,0.316227766,0.6713130097,0.3619392214,3.3166247904,0.1,0.6,0.9,2,2,10,1,12,5,11,9,1,5,4,0,0,1,0,1,0
1423389,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.0,1.8,1.8428917494,11,1,-1,0,-1,15,1,0,2,1,63,2,0.3872983346,0.9662272203,-1.0,3.6055512755,0.0,0.1,0.5,4,2,7,3,10,4,13,9,1,3,7,0,1,0,0,1,1
358182,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.6480740697999999,10,0,-1,0,1,11,1,1,0,1,44,3,0.4472135954999999,0.8278219955,0.4062019202,3.3166247904,0.0,0.5,0.0,4,2,7,5,8,3,6,3,0,1,5,0,1,0,1,0,0
110402,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0.5,0.2,0.5798706752,7,1,-1,0,-1,1,1,1,2,1,25,3,0.3741657387,0.7903864522,-1.0,3.6055512755,0.3,0.3,0.4,1,2,9,2,10,2,7,5,0,3,6,0,0,0,0,0,1
1016946,0,5,1,6,0,1,0,0,0,1,0,0,0,0,0,12,1,0,0,0.1,0.1,-1.0,7,1,1,0,1,11,1,1,2,1,101,3,0.3741657387,0.7832835105,0.3214031736,3.3166247904,0.1,0.9,0.5,4,1,9,4,10,0,11,4,1,4,6,0,0,1,1,0,0
433708,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0.8,0.9,1.2557368355,8,1,-1,0,0,6,1,1,0,1,104,2,0.4472135954999999,1.0645785454,0.4177319714999999,3.6055512755,0.6,0.1,0.4,2,3,8,3,8,2,8,3,0,1,8,0,1,1,0,0,0
738296,0,3,1,9,0,4,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,0.6,0.7976528067,11,1,-1,0,-1,10,1,0,2,1,89,2,0.3872983346,1.077253548,0.388458492,3.7416573868,0.6,0.9,0.5,0,1,7,2,8,3,9,3,2,3,3,1,0,0,0,0,0
187964,0,1,1,5,0,4,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,0.8,1.1076438958,6,0,-1,0,1,7,1,1,0,1,104,2,0.4472135954999999,0.9938342978,0.4254409477,3.3166247904,0.0,0.9,0.4,2,2,9,4,10,5,10,7,1,3,8,0,0,0,1,0,0
1275077,0,6,1,4,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0.5,1.0706306553,4,1,-1,9,0,11,1,0,0,1,56,3,0.4898979486,1.3803240277000002,0.5004997502,3.4641016151,0.6,0.7,0.8,2,2,7,5,9,1,7,4,1,0,3,0,1,1,0,1,1
1309717,0,5,1,11,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.7,0.4,0.6633249581,11,1,-1,0,-1,0,1,1,0,1,104,2,0.4454211489999999,0.6181483948,0.3987480407,2.0,0.0,0.9,0.2,2,2,7,1,10,2,10,4,3,3,9,0,1,1,0,0,0
747316,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1.0,4,0,-1,1,1,9,1,1,0,1,61,3,0.4472135954999999,0.9460225566,0.5204805472,3.3166247904,0.1,0.0,0.1,3,4,9,2,9,5,9,2,0,4,6,0,1,0,0,0,0
198385,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,1.1,1.4289419162,11,0,-1,0,-1,1,1,1,0,1,104,2,0.4242640687,1.0290998434,0.4141255847999999,3.6055512755,0.3,0.5,0.9,2,3,5,4,9,2,9,6,2,1,9,0,0,1,0,0,0
866072,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0.0,0.5511351921000001,7,1,-1,0,-1,0,1,0,0,1,37,2,0.316227766,0.8144105001999999,0.3754996671,3.6055512755,0.1,0.2,0.2,1,3,9,2,11,2,13,5,3,7,6,0,0,1,0,1,0
416670,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.5,0.5,-1.0,7,1,-1,0,-1,6,1,1,2,1,73,3,0.4,0.8607247571,0.4180908992,3.3166247904,0.6,0.0,0.4,2,2,6,5,6,3,11,6,0,0,6,0,0,1,0,0,0
1373403,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,1.0,1.1656543227,8,0,-1,0,1,7,1,1,0,1,92,3,0.4,0.6489661199,0.4045985665,2.4494897428,0.4,0.5,0.5,3,2,9,3,7,2,7,6,0,2,5,0,0,1,0,0,0
1158191,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.9,1.1,0.535023364,11,1,-1,0,-1,14,1,1,2,1,104,2,0.316227766,0.6497456590999999,0.3937003937,2.8284271247,0.7,0.4,0.2,4,0,9,4,10,1,8,11,1,4,7,0,0,1,1,0,0
233120,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.6805328794,7,1,-1,2,-1,6,1,1,2,1,104,0,0.3741657387,0.7357741748000001,0.4316248371,3.4641016151,0.5,0.0,0.3,0,1,9,2,10,0,11,5,1,2,8,0,1,0,0,0,0
1017035,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.2,1.069170239,11,1,-1,0,-1,10,1,1,2,1,89,2,0.3872983346,0.9155339859,0.4086563347999999,3.1622776602,0.7,0.2,0.1,3,2,6,1,10,2,11,6,0,4,6,1,0,0,0,0,1
543253,0,3,1,7,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.4,0.5,0.8385254916,11,0,-1,2,-1,1,1,1,2,1,1,0,0.4242640687,1.0110137291,0.4308131846,3.6055512755,0.2,0.3,0.9,1,2,7,2,12,2,10,5,1,3,11,0,1,1,0,0,0
1311088,0,5,2,5,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.3,0.9617692031,10,1,-1,0,0,14,1,1,0,1,82,3,0.316227766,0.6332717093,0.3685105154999999,2.8284271247,0.1,0.3,0.5,1,2,9,2,9,2,14,5,0,7,9,0,0,1,1,1,1
290635,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,1.1,-1.0,11,0,-1,0,-1,15,1,0,2,1,5,2,0.4242640687,1.1576372346,0.4,3.6055512755,0.6,0.4,0.8,2,2,9,4,10,2,6,7,1,2,3,0,1,0,1,0,1
257682,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.4,0.0,0.4828301979,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.8947274390000001,0.4074309757,3.3166247904,0.5,0.6,0.8,4,2,8,7,9,2,5,3,0,4,8,0,0,0,0,0,0
1067485,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9,1.3,0.7790218225,7,1,-1,0,-1,14,1,1,0,1,104,2,0.4459820624,0.8536019937,0.4062019202,3.0,0.7,0.7,0.6,2,3,8,6,12,3,5,9,1,4,4,0,0,1,1,0,0
1132310,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.2,0.0,-1.0,5,1,1,0,0,14,1,0,2,1,8,3,0.3872983346,0.9183168218,-1.0,3.7416573868,0.3,0.7,0.3,1,3,9,3,9,2,9,11,1,2,4,0,1,1,0,0,0
1325683,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.9,0.6,0.7202430145000001,10,0,-1,9,0,11,0,1,0,1,56,3,0.4898979486,1.1631923869,0.5004997502,3.3166247904,0.4,0.7,0.8,1,1,8,3,7,3,13,4,0,3,12,0,1,0,0,0,0
326196,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.1,0.2,-1.0,10,1,-1,0,1,14,1,1,0,1,104,1,0.316227766,0.3453947317,0.3713488926,0.0,0.1,0.7,0.6,3,2,9,4,8,1,10,5,3,4,10,0,1,1,0,0,1
1263908,0,5,1,7,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.0,0.9503288904,9,0,1,9,1,15,1,1,2,1,104,3,0.4898979486,1.2128018922,0.3619392214,3.3166247904,0.5,0.5,0.0,2,4,10,2,7,3,8,4,2,3,5,0,1,1,0,0,0
146493,0,3,2,1,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.9,1.7,1.8024289168,11,0,-1,0,-1,10,1,1,0,1,89,2,0.3872983346,0.9711967568,0.4086563347999999,3.3166247904,0.8,0.8,0.1,1,1,8,2,9,1,15,7,2,2,4,0,1,0,0,0,0
875746,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.1,0.5099019514,7,1,-1,0,-1,11,1,1,2,1,103,3,0.3160696126,0.539206641,0.3307567082,2.0,0.3,0.6,0.1,2,1,8,3,9,1,6,11,4,1,9,0,1,1,1,0,0
958541,0,1,4,9,1,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,1.5,1.4962453006999998,11,1,1,0,1,10,1,1,2,1,28,3,0.3741657387,0.9638721838,0.3248076354,3.6055512755,0.6,0.2,0.4,1,3,10,4,11,1,8,8,1,3,11,0,1,1,0,1,0
70583,0,5,1,4,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.6,0.8,1.0461237976,7,0,-1,5,-1,13,1,0,2,1,104,2,0.4472135954999999,1.312212188,0.4301162634,3.6055512755,0.2,0.2,0.5,1,3,10,3,11,4,11,2,1,3,14,0,1,0,1,0,0
719599,0,0,2,0,0,-1,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.7,1.1062323445,9,1,0,0,0,11,-1,1,2,1,103,1,0.316227766,0.6065074111,0.2887905816,3.1622776602,0.6,0.0,0.7,3,3,6,4,8,1,7,3,0,2,7,0,1,1,1,0,1
26635,0,2,1,7,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.7,1.0,1.5070666872999998,10,1,-1,0,1,11,0,1,0,1,67,2,0.3741657387,0.7357039693999999,0.3666060556,3.4641016151,0.5,0.8,0.3,2,1,6,2,9,2,6,8,0,4,12,0,1,1,1,0,0
89764,0,2,2,0,0,6,0,0,0,1,0,0,0,0,0,8,1,0,0,0.6,0.6,1.0609547587,4,1,-1,0,1,11,1,1,0,1,57,2,0.3947150871,0.5917476567000001,0.3785498646,1.7320508076,0.9,0.9,0.2,2,2,8,4,9,2,6,7,3,2,5,0,1,1,0,0,0
274867,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.7,0.2,0.6194755847,6,1,0,0,1,11,1,1,0,1,99,2,0.3155946768,0.5362480615,0.305777697,1.4142135624,0.4,0.9,0.3,2,0,5,5,10,2,6,10,0,2,6,1,1,1,0,0,0
720354,0,0,1,6,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.4,0.0,0.7123903424,7,1,0,0,0,1,1,1,2,1,10,2,0.316227766,0.7004720958,0.3193743885,3.3166247904,0.6,0.3,0.4,3,3,9,4,12,4,12,2,1,2,9,0,1,1,1,0,1
1029963,0,4,1,5,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,0.5,0.7262919523,9,1,0,0,1,1,0,1,2,1,85,3,0.3741657387,0.6816969589,0.3435112807,2.4494897428,0.7,0.0,0.2,2,2,6,5,9,1,6,4,1,5,4,0,0,0,1,0,0
45134,0,2,1,6,1,6,0,1,0,0,0,0,0,0,0,8,0,1,0,0.7,0.6,1.0359174678,6,1,-1,0,1,0,1,0,0,1,78,2,0.4,0.9426203148,0.3848376281,3.7416573868,0.4,0.2,0.3,2,2,5,3,11,1,12,6,1,1,7,0,1,1,0,0,0
910332,0,5,3,4,1,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0.5,0.3,0.7741931284,11,1,1,0,1,4,1,0,0,1,9,2,0.316227766,0.8142328945999999,0.3201562119,3.6055512755,0.4,0.5,0.3,1,3,7,3,8,4,8,4,1,3,12,0,0,0,1,0,0
182835,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.0,0.0,-1.0,6,1,-1,0,0,11,1,1,0,1,16,3,0.3741657387,0.6969235820999999,0.3887158345,3.1622776602,0.8,0.7,0.2,2,2,7,2,8,1,5,8,3,6,10,0,1,1,1,1,0
893642,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.3,0.810863737,10,1,-1,0,1,11,1,0,0,1,104,2,0.4,1.0655964845,0.3761648575,3.6055512755,0.0,0.9,0.2,3,2,7,2,9,4,9,1,0,3,8,0,1,0,0,0,0
913280,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0.8,0.6,0.7949056548000001,11,1,-1,0,-1,0,1,1,0,1,78,3,0.4,0.8987198195,0.3848376281,3.6055512755,0.1,0.1,0.4,2,1,8,3,10,2,7,10,2,0,3,0,0,1,0,1,0
958366,0,7,1,11,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.87535707,7,1,0,0,1,11,1,1,2,1,19,3,0.3155946768,0.5098411679,0.3,1.0,0.4,0.2,0.3,2,2,8,3,9,2,3,8,0,2,5,0,1,0,1,0,1
408591,0,7,2,10,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.8,0.4,0.825378701,10,1,-1,0,1,0,1,1,0,1,32,1,0.3160696126,0.4864910622999999,0.3674234614,1.0,0.7,0.3,0.1,1,2,6,3,11,2,11,10,0,6,4,1,1,0,0,0,0
227735,0,5,1,11,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0.9,0.4,0.9959292144,11,1,1,0,1,1,1,1,2,1,64,3,0.316227766,0.6318999293,0.3016620626,3.0,0.4,0.2,0.5,2,1,7,2,9,3,6,6,3,2,8,0,1,1,0,1,0
398938,0,3,2,3,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.3418698583,7,1,-1,0,-1,0,1,1,0,1,22,1,0.316227766,0.7297401326,0.374566416,3.3166247904,0.6,0.5,0.0,3,3,8,2,11,0,6,3,3,4,8,0,0,1,1,0,0
795753,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.3,0.2,-1.0,11,0,-1,0,-1,10,1,1,2,1,55,2,0.4242640687,1.1401301216,0.416533312,3.6055512755,0.3,0.9,0.2,3,3,9,3,8,3,5,7,3,1,7,0,0,1,1,0,0
752071,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,1.3,0.9246621004,11,1,-1,0,-1,1,1,0,2,1,38,3,0.316227766,0.8200483759,0.3598610843,3.7416573868,0.0,0.8,0.2,1,0,9,1,6,4,8,6,0,3,2,0,0,0,0,0,0
1211787,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,1.0096410253,11,0,1,0,0,10,1,0,2,1,55,2,0.4472135954999999,1.2874553671,0.36138622,3.7416573868,0.0,0.1,0.1,2,1,8,4,10,1,5,5,1,3,5,1,0,0,0,1,0
830617,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.7,0.3,0.5889609495,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.6542139311999999,0.3583294573,3.4641016151,0.5,0.2,0.3,3,2,8,4,6,2,13,6,1,2,17,0,1,1,0,0,0
1023009,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.9740379869,7,1,-1,0,-1,7,1,1,2,1,104,3,0.4,0.9583220744,0.4234383072,3.3166247904,0.7,0.5,0.3,2,3,8,5,9,4,10,4,1,3,10,0,1,0,0,0,0
936466,0,5,3,10,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.8,1.1,1.3626720075,11,1,1,8,1,14,1,1,2,1,104,2,0.5276362383,0.8112967887,0.4358898944,1.4142135624,0.3,0.0,0.8,2,3,8,6,10,0,9,7,3,2,7,0,1,0,0,0,0
1378478,0,1,1,7,1,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.9,1.8,1.8215721232,11,0,1,9,0,15,-1,1,2,1,58,3,0.5477225575,1.5514223013,0.4358898944,3.6055512755,0.5,0.8,0.3,3,4,7,2,8,0,8,7,1,3,11,0,1,1,0,0,0
276844,0,7,1,2,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,0.6,0.8299096336,10,1,-1,0,0,14,1,0,0,1,72,2,0.4472135954999999,1.2565284065,0.4093897897999999,3.7416573868,0.3,0.3,0.9,2,1,7,4,9,1,6,3,2,4,3,0,1,0,0,0,0
557510,0,6,1,9,1,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0.9,0.6,0.4763139721,10,0,-1,0,0,10,1,1,0,1,28,3,0.3741657387,0.9668043979,0.3820994635,3.3166247904,0.5,0.8,0.9,0,0,5,3,7,2,8,3,4,4,7,0,1,0,0,0,0
753034,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0.0,0.709313048,7,1,-1,0,-1,0,1,0,2,1,22,3,0.316227766,0.8591540381,0.374566416,3.6055512755,0.9,0.0,0.1,3,2,8,2,8,3,15,3,0,3,7,0,1,1,0,1,0
895324,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.6,1.1,1.3876689086000005,10,1,-1,0,1,1,1,1,0,1,80,2,0.316227766,0.7532025289000001,-1.0,3.6055512755,0.2,0.4,0.9,2,4,8,2,8,2,6,9,0,4,9,0,1,1,0,1,1
99349,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.7504819387999999,0.3615245497,3.6055512755,0.5,0.8,0.6,4,2,7,4,11,3,6,2,1,2,9,0,1,1,1,0,0
157597,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.7,0.2,0.6154266813,7,1,-1,0,-1,0,1,0,2,1,22,3,0.316227766,0.8531882356,0.374566416,3.7416573868,0.7,0.2,0.9,2,2,9,4,9,2,6,6,2,4,2,0,1,0,0,0,0
52736,0,2,1,5,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0.9,1.2,0.5024937811,7,1,0,8,0,1,0,1,2,1,104,2,0.4795831523,1.2388427685,0.4582575695,3.4641016151,0.6,0.5,0.7,2,3,8,2,7,3,8,6,0,3,8,0,0,1,0,0,1
264651,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.2,0.3,-1.0,7,1,0,0,1,0,1,1,3,1,32,1,0.316227766,0.5827939261,0.2944486373,2.6457513111,0.6,0.0,0.6,4,1,9,0,10,2,5,4,1,6,7,0,1,1,0,0,0
788733,0,5,2,6,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.6,0.8803408431,10,1,-1,0,1,1,1,0,0,1,25,2,0.3741657387,0.8554033411,-1.0,3.7416573868,0.9,0.9,0.0,3,4,8,3,9,2,6,8,1,5,7,0,1,1,0,0,0
1044029,0,5,1,6,1,1,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,0.2,0.5437140793,7,1,0,8,0,4,1,0,2,1,6,3,0.4,1.0909090909,0.3466987165,3.6055512755,0.3,0.4,0.3,2,1,8,3,10,1,9,5,2,3,6,0,1,1,0,0,1
176001,0,1,1,7,0,1,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.2,0.6552671211,11,1,1,0,0,14,1,1,2,1,104,2,0.3997499218,0.6676095261,0.2109502311,2.4494897428,0.0,0.9,0.3,2,2,9,3,10,2,8,6,1,2,8,1,1,1,0,1,1
861077,0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.5,0.0,0.5550900828,7,1,0,0,1,1,1,1,2,1,65,3,0.316227766,0.5473640818,0.2880972058,2.4494897428,0.8,0.2,0.4,1,2,9,4,9,1,10,8,1,1,3,0,0,1,0,1,0
985902,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.0,0.7685213073999999,6,1,-1,0,0,11,1,1,0,1,16,3,0.3741657387,0.6970273362,0.3887158345,3.0,0.1,0.3,0.1,1,3,8,3,11,1,8,6,0,6,8,0,0,1,0,0,0
970246,0,0,2,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7,1.7,1.6509466981,10,1,-1,0,0,14,1,1,0,1,82,3,0.316227766,0.7332143655,0.3685105154999999,3.6055512755,0.9,0.9,0.6,3,2,6,5,9,3,10,4,2,3,7,0,1,1,1,0,0
824572,0,1,4,4,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.7,0.0,0.4886205071,7,1,0,0,1,11,1,1,2,1,103,3,0.316227766,0.7075741354,0.2887905816,3.4641016151,0.1,0.8,0.8,2,4,6,1,12,4,7,5,1,2,10,0,1,1,1,0,0
1390712,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.3,0.6123724357,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.8235179526,0.4074309757,2.8284271247,0.9,0.6,0.6,2,3,10,5,11,3,8,3,2,4,4,0,0,1,0,1,0
1428590,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.2,0.3,-1.0,7,1,1,0,0,1,1,1,2,1,80,3,0.316227766,0.7743845864,-1.0,3.6055512755,0.2,0.2,0.0,0,1,9,4,9,0,7,3,0,4,6,0,1,0,0,0,1
1001259,0,2,2,4,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.5,0.2,-1.0,6,1,-1,0,0,0,1,0,0,1,22,3,0.316227766,0.8659323547,0.374566416,3.6055512755,0.9,0.0,0.8,4,2,7,5,11,0,12,2,2,1,7,1,1,1,0,1,0
312472,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.2,-1.0,7,1,-1,0,-1,1,1,1,3,1,31,3,0.3974921382999999,0.5965638522,0.3987480407,1.7320508076,0.4,0.3,0.0,1,3,8,2,10,2,8,7,1,0,3,0,0,1,0,0,0
211792,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.8,0.9,0.7399324293,7,1,-1,0,-1,14,1,1,2,1,42,2,0.4,0.6899365164,0.3937003937,2.8284271247,0.8,0.4,0.9,4,4,7,4,11,2,12,7,2,2,4,0,0,0,1,0,0
359426,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.6,0.9470348462,7,1,0,2,0,1,0,1,2,1,104,0,0.3605551275,0.6423098812,0.316227766,2.8284271247,0.5,0.2,0.1,2,3,7,6,11,2,10,4,0,2,8,1,1,1,0,0,0
1245161,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.5,0.7790218225,11,1,-1,0,-1,11,1,1,0,1,57,2,0.4242640687,0.6309346339999999,0.3924283374,2.2360679775,0.9,0.3,0.3,4,1,10,1,8,3,8,5,0,0,5,0,1,1,0,1,0
1154334,0,7,1,5,1,4,0,0,0,1,0,0,0,0,0,11,1,0,0,0.7,1.2,1.6968721225,6,0,-1,0,1,1,1,1,0,1,104,3,0.4242640687,0.9552811018,0.43829214,3.3166247904,0.0,0.9,0.3,1,1,8,6,11,2,15,8,1,4,3,0,1,0,1,1,1
27010,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.8,1.2983162173,2,1,-1,0,1,1,1,1,4,1,64,1,0.316227766,0.5846168485000001,0.3619392214,2.6457513111,0.5,0.0,0.7,2,0,10,4,11,1,11,5,3,1,8,0,0,0,0,1,0
852366,0,0,1,5,1,3,1,0,0,0,0,0,0,0,0,13,1,0,0,0.6,0.3,0.55,5,1,1,0,0,14,1,0,2,1,82,3,0.316227766,0.755735644,0.3292415527,3.7416573868,0.9,0.8,0.8,3,2,7,0,10,1,9,3,0,2,4,0,1,1,0,1,1
1274405,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.2,0.2,-1.0,6,1,-1,0,1,1,1,1,0,1,64,1,0.3152776553999999,0.4658813739,0.3612478374,0.0,0.1,0.6,0.1,2,2,7,3,8,2,6,8,0,3,7,0,1,0,0,0,0
808073,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.0,0.4930770731,7,1,-1,0,-1,11,1,1,2,1,67,2,0.3741657387,0.7349031531999999,0.3666060556,3.4641016151,0.7,0.7,0.8,3,2,7,7,9,0,4,9,0,3,6,0,0,0,0,0,1
84653,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.3,0.0,0.7075485848999999,6,1,-1,0,1,11,1,1,0,1,16,3,0.4242640687,0.6448941229,0.3905124838,2.2360679775,0.5,0.4,0.7,2,1,9,3,10,2,6,5,1,3,7,0,0,0,0,1,0
